order_id,customer_id,order_date,delivery_date,customer_segment,region,country,city,ev_model,battery_capacity_kwh,range_km,charging_type,autopilot_package,purchase_channel,base_price_usd,incentives_usd,final_price_usd,warranty_years,service_plan,customer_age,satisfaction_score,issues_reported,returned,energy_consumption_kwh_per_100km,mileage_after_1_year_km,maintenance_cost_year1_usd
500127,1187,29-Aug-24,4/9/2024,personal,  East  ,  Malaysia  ,  Johor Bahru  ,FamilyEV XL,60,328,HOME CHARGER,No,online,37280,7500,28150,3,STANDARD,56,6.9,,Yes,19.8,26320,
500128,1379,28-May-23,15-Jun-23,PERSONAL,west,,Bangkok,FamilyEV XL,70,404,DC FAST,Yes,  Online  ,49140,1000,50210,5,  Standard  ,,7.3,  None  ,No,16,3000,374.37
500129,1492,9/11/2022,27/11/2022,PERSONAL,East,Malaysia,Penang,VoltX S,70,440,supercharger,Yes,  Dealership  ,41680,5000,38310,5,  Premium  ,61,6.7,MOTOR,No,18.4,29510,596.67
500130,2064,30-Jul-23,8/2/2023,CORPORATE,East,MALAYSIA,kuala lumpur,VoltX Pro,70,402,AC,No,online,60810,1000,59060,5,Extended,52,6.7,  Software  ,No,23,22870,
500131,2180,4/6/2024,8/6/2024,  Personal  ,  South  ,malaysia,  Johor Bahru  ,EcoRide 3,75,425,supercharger,No,  Online  ,48490,0,50020,4,standard,51,5,SOFTWARE,No,20.8,23720,229.47
500132,1014,18/11/2023,23/11/2023,  Government  ,West,  Malaysia  ,Kuala Lumpur,EcoRide 3,60,,SUPERCHARGER,No,online,45390,5000,41450,5,STANDARD,49,3.15,software,No,15,7960,626.68
500133,2836,14/6/2022,3-Jul-22,PERSONAL,  West  ,  Malaysia  ,johor bahru,EcoRide 3,100,603,,Yes,online,49540,5000,45190,5,premium,54,7.2,  None  ,No,20.2,18590,522.89
500134,1064,1/11/2022,4/11/2022,Fleet,SOUTH,  Singapore  ,SINGAPORE,VoltX Pro,70,407,DC FAST,Yes,online,,5000,"49,610",8,Standard,30,4.95,Charging,No,21.1,22410 km,121.8
500135,2880,5/6/2022,13/6/2022,  Personal  ,  West  ,THAILAND,chiang mai,EcoRide 3,75,503,Home Charger,No,ONLINE,55090,1000,53990,3,STANDARD,54,4.3,NONE,No,14.4,13020,440.03
500136,2862,9/12/2023,29/9/2023,PERSONAL,  East  ,INDONESIA,,VoltX S,75,446,AC,No,Online,51500,2500,50740,7,Premium,33,3.25,None,No,16.9,31290,524.73
500137,1520,14-Aug-24,30/8/2024,PERSONAL,  East  ,Thailand,Bangkok,EcoRide 5,50,275,DC FAST,Yes,corporate fleet,54640,0,54770,5,  Standard  ,30,3.95,NONE,No,16.1,27230,356.16
500138,2367,11-30-2022,12-17-2022,PERSONAL,  South  ,THAILAND,chiang mai,VoltX Pro,75,401,  AC  ,No,online,53420,0,53890,4,STANDARD,53,5.5,NONE,No,19.8,19190,562.49
500139,2152,26/8/2024,11-Sep-24,FLEET,north,  Singapore  ,SINGAPORE,EcoRide 3,80,513,dc fast,No,DEALERSHIP,51370,5000,48030,6,  Extended  ,47,,none,No,15.8,34700,442.47
500140,1647,26-May-23,2-Jun-23,  Personal  ,North,SINGAPORE,Singapore,UrbanEV,90,500,,Yes,  Corporate Fleet  ,42240,2500,40900,5,  Premium  ,30,,  None  ,No,15.1,24590,705.08
500141,2495,9/11/2024,17-Nov-24,CORPORATE,NORTH,SINGAPORE,singapore,EcoRide 5,75,451,AC,Yes,  Dealership  ,53800,7500,45060,4,  Standard  ,46,8.2,none,No,20.3,31610,554.22
500142,2086,9-Oct-22,28-Oct-22,personal,east,Indonesia,  Jakarta  ,FamilyEV XL,80,452,ac,Yes,online,42000,1000,40420,5,premium,26,,  None  ,No,13.4,16290,880.77
500143,2162,7/3/2024,03-20-2024,personal,  South  ,malaysia,penang,VoltX Pro,80,477,  Home Charger  ,No,online,46840,7500,38520,5,Premium,55,4.55,None,No,17.6,25350,211.62
500144,2522,21/10/2024,8-Nov-24,PERSONAL,  South  ,Malaysia,kuala lumpur,UrbanEV,50,307,DC FAST,Yes,  Dealership  ,42370,2500,40320,6,Standard,30,6.2,Battery,No,14.8,31400,563.97
500145,1592,29/4/2022,13/5/2022,corporate,WEST,  Thailand  ,  Bangkok  ,FamilyEV XL,100,545,  DC Fast  ,No,  Corporate Fleet  ,49720,2500,46740,6,  Standard  ,66,8.2,Software,No,20.3,30290,
500146,1391,24-Nov-24,11/12/2024,  Corporate  ,south,malaysia,johor bahru,UrbanEV,50,291,DC Fast,No,online,53960,1000,52580,5,,29,7.9,None,No,15.2,29060,584.12
500147,2698,17/7/2022,07-23-2022,personal,  South  ,indonesia,SURABAYA,EcoRide 3,75,430,AC,No,  Online  ,42150,5000,36920,5,STANDARD,44,10,BATTERY,No,,30710,761.72
500148,1418,30/4/2023,20-May-23,Personal,NORTH,INDONESIA,  Surabaya  ,VoltX Pro,50,281,  Home Charger  ,Yes,Dealership,35120,5000,30490,3,  Standard  ,36,3.65,  None  ,No,10,32690,213.45
500149,1288,12-18-2024,23-Dec-24,,North,Malaysia,shah alam,EcoRide 3,50,292,SUPERCHARGER,No,Dealership,,1000,50810,5,EXTENDED,62,8.2,  None  ,No,17,5850,621.59
500150,1378,16/4/2024,26/4/2024,government,  West  ,MALAYSIA,  Penang  ,FamilyEV XL,,575,DC Fast,No,DEALERSHIP,52250,2500,50720,4,EXTENDED,62,8.4,none,No,16.5,19020,567.39
500151,2796,5/10/2024,10/10/2024,  Fleet  ,  East  ,SINGAPORE,SINGAPORE,VoltX S,90,571,DC Fast,No,dealership,55950,1000,53860,3,extended,32,6.4,None,No,17.2,9800,318.06
500152,2513,22/11/2023,12/2/2023,  Personal  ,  West  ,Thailand,  Bangkok  ,UrbanEV,70,400,DC FAST,No,online,51260,2500,47280,5,Extended,67,2.85,Battery,No,20.9,9900,737.75
500153,1230,1/11/2024,11-21-2024,fleet,NORTH,Malaysia,penang,VoltX S,75,464,AC,No,Dealership,51420,7500,43270,3,STANDARD,57,7.7,none,No,18.8,18350,512.13
500154,2017,5/5/2023,17-May-23,Personal,east,thailand,Bangkok,FamilyEV XL,100,617,AC,No,Dealership,39980,1000,37960,5,Extended,63,4.5,none,No,18.2,19000,351.44
500155,1040,3/10/2022,10-22-2022,Government,  South  ,Thailand,chiang mai,EcoRide 3,75,405,dc fast,Yes,dealership,50160,2500,47720,5,STANDARD,64,6,none,No,14.8,31530,585.73
500156,2051,11-24-2023,4/12/2023,PERSONAL,north,Malaysia,JOHOR BAHRU,EcoRide 5,75,435,Home Charger,No,dealership,60030,1000,,6,STANDARD,,7.9,  Charging  ,No,23.4,13660,691.17
500157,1134,08-30-2022,12/9/2022,Fleet,North,Malaysia,KUALA LUMPUR,UrbanEV,50,298,AC,No,  Dealership  ,41130,2500,37330,4,Standard,,3.5,  None  ,No,11.5,23250,563.51
500158,1200,6/5/2022,13-May-22,PERSONAL,North,Indonesia,jakarta,EcoRide 5,90,550,  DC Fast  ,No,ONLINE,,5000,30150,5,extended,43,5.1,other,No,13.4,33180,
500159,2863,5-Aug-22,20/8/2022,CORPORATE,SOUTH,Malaysia,  Kuala Lumpur  ,VoltX Pro,50,295,AC,Yes,DEALERSHIP,45980,1000,45160,6,Standard,32,4.15,OTHER,No,14.7,20930,341.16
500160,1779,28-Nov-24,12/5/2024,CORPORATE,NORTH,INDONESIA,jakarta,UrbanEV,80,513,AC,Yes,Dealership,51560,0,52460,8,EXTENDED,54,8.6,,No,17.6,35660,337.26
500161,1929,10/5/2023,05-25-2023,fleet,west,singapore,Singapore,VoltX S,60,363,  DC Fast  ,No,Dealership,46520,5000,,7,extended,55,9,CHARGING,No,17.1,8870,
500162,2056,3-Mar-23,11-Mar-23,fleet,  South  ,  Thailand  ,  Chiang Mai  ,EcoRide 5,60,371,ac,Yes,Online,57490,2500,54900,5,  Standard  ,53,4.6,None,No,14.7,16060,688.64
500163,2071,7/7/2024,14/7/2024,CORPORATE,North,INDONESIA,  Jakarta  ,FamilyEV XL,100,576,  Home Charger  ,No,  Dealership  ,38980,1000,37340,6,  Standard  ,30,7.9,none,Yes,17.5,32800,449.69
500164,1502,05-31-2022,11/6/2022,  Personal  ,NORTH,  Indonesia  ,  Surabaya  ,VoltX Pro,60,371,DC FAST,No,DEALERSHIP,34390,0,34240,5,  Standard  ,26,4.3,Other,No,20.5,17260,966.98
500165,1406,19/1/2023,6/2/2023,,East,  Malaysia  ,Shah Alam,UrbanEV,100,677,AC,No,dealership,55000,0,56760,5,Premium,47,4.15,NONE,No,17.2,20320,452.34
500166,2597,4/11/2022,8/11/2022,personal,NORTH,MALAYSIA,  Kuala Lumpur  ,FamilyEV XL,70,435,  DC Fast  ,Yes,dealership,35140,1000,36640,5,,68,4.1,  None  ,No,13.2,33700,485.02
500167,2751,01-16-2024,01-19-2024,Government,  West  ,  Indonesia  ,JAKARTA,VoltX Pro,50,322,Supercharger,Yes,online,47220,2500,44270,5,  Standard  ,,5.8,none,No,16.7,26650,420.88
500168,1804,10-Jun-24,20-Jun-24,Personal,  West  ,SINGAPORE,singapore,VoltX S,80 kWh,471,  AC  ,No,  Online  ,"54,810",1000,"53,300",4,Premium,62,6.9,software,No,14.5,10490 km,476.54
500169,1098,10/1/2023,31/1/2023,  Corporate  ,North,,JOHOR BAHRU,FamilyEV XL,80,510,dc fast,No,DEALERSHIP,46510,2500,44440,6,Standard,63,,None,No,12.8,26320,492.28
500170,1683,28/10/2024,10/11/2024,FLEET,South,VIETNAM,Ho Chi Minh City,UrbanEV,60,384,  Supercharger  ,No,Corporate Fleet,"40,110",0,"40,230",7,Extended,33,8.4,NONE,No,17.1,"17,050",616.11
500171,2895,9/5/2022,23/5/2022,  Personal  ,  North  ,  Malaysia  ,KUALA LUMPUR,VoltX Pro,90,549,  AC  ,No,Online,53910,0,54590,4,  Extended  ,31,,charging,No,14.3,18550,461.1
500172,1725,11/10/2024,25/10/2024,Personal,EAST,  Malaysia  ,  Johor Bahru  ,EcoRide 3,70,418,  Home Charger  ,No,ONLINE,46200,0,46080,6,STANDARD,68,9,None,No,16,21350,621.3
500173,2570,10-31-2023,11/9/2023,Personal,South,Malaysia,PENANG,UrbanEV,100,540,AC,Yes,CORPORATE FLEET,"43,450",2500,"40,770",5,  Standard  ,39,8.3,  None  ,No,18.3,"17,950",180.62
500174,1960,1-Jun-23,16/6/2023,personal,  South  ,THAILAND,bangkok,UrbanEV,70,,ac,No,dealership,56500,1000,55940,5,extended,39,8.7,None,No,18,25430,375.19
500175,2762,27/3/2022,4/6/2022,PERSONAL,  North  ,THAILAND,Chiang Mai,UrbanEV,,374,DC FAST,Yes,DEALERSHIP,"42,370",7500,"35,110",5,standard,45,10,  None  ,No,20.6,"15,900",435.93
500176,1612,7/11/2022,11-18-2022,personal,EAST,malaysia,Shah Alam,UrbanEV,100,569,AC,Yes,ONLINE,40800,1000,39320,7,standard,38,8.6,NONE,No,11.8,24130,449.01
500177,2966,3/3/2023,12-Mar-23,  Corporate  ,south,MALAYSIA,KUALA LUMPUR,EcoRide 3,100,549,Supercharger,No,dealership,38680,1000,37800,5,Extended,35,7.9,none,No,16.4,27300,133.32
500178,2485,04-24-2022,11/5/2022,GOVERNMENT,NORTH,malaysia,  Kuala Lumpur  ,FamilyEV XL,60 kWh,362,dc fast,No,Dealership,"53,510",1000,"52,640",6,  Standard  ,35,4.35,software,No,20,21540 km,679
500179,1642,30-Oct-22,3-Nov-22,  Personal  ,East,  Thailand  ,chiang mai,FamilyEV XL,50,305,ac,No,Dealership,47990,1000,44230,5,Premium,44,9.2,software,No,12,22480,206.22
500180,2792,14-Jan-24,01-28-2024,  Personal  ,east,,,FamilyEV XL,90,491,home charger,Yes,Online,41590,5000,36530,6,Standard,37,10,  None  ,No,16.5,22630,373.66
500181,2028,11/8/2023,14-Aug-23,personal,West,  Vietnam  ,HO CHI MINH CITY,VoltX S,70,421,SUPERCHARGER,Yes,DEALERSHIP,34930,5000,30830,6,STANDARD,69,6.4,charging,No,17.6,22900,494.39
500182,2241,13/9/2024,23/9/2024,  Fleet  ,north,MALAYSIA,Shah Alam,EcoRide 3,80,489,DC FAST,Yes,ONLINE,54860,0,54420,6,  Extended  ,54,,  None  ,No,13.7,21280,908.42
500183,1502,11/12/2022,12-18-2022,CORPORATE,  West  ,VIETNAM,Hanoi,EcoRide 3,60,,DC Fast,No,ONLINE,41690,2500,38450,8,  Premium  ,64,8.3,none,No,15,20940,489.41
500184,1766,24-Mar-24,10/4/2024,Personal,EAST,MALAYSIA,  Kuala Lumpur  ,VoltX Pro,50,290,ac,Yes,  Dealership  ,32270,2500,29030,4,extended,63,5.8,CHARGING,No,13.4,21150,589.68
500185,1397,11/3/2024,03-14-2024,  Personal  ,  North  ,,JAKARTA,EcoRide 5,80,547,,No,online,45610,7500,38440,5,standard,44,7.6,,Yes,17.8,23300,203.19
500186,1870,21-Oct-24,24/10/2024,CORPORATE,  East  ,Malaysia,johor bahru,FamilyEV XL,70,422,Supercharger,No,Online,52230,1000,50240,5,PREMIUM,69,10,  Software  ,No,10,18970,332.99
500187,1794,12/12/2024,24/12/2024,FLEET,SOUTH,Malaysia,SHAH ALAM,EcoRide 5,60,331,AC,No,  Online  ,50040,0,50280,5,Standard,67,8,none,No,14.7,20970,360.85
500188,1392,12-28-2024,9-Jan-25,personal,west,Indonesia,  Jakarta  ,VoltX Pro,100,587,  DC Fast  ,No,Dealership,"45,570",2500,"43,230",6,standard,62,4,none,No,14.8,28940 km,393.27
500189,1206,12-27-2022,13-Jan-23,Fleet,  North  ,INDONESIA,Surabaya,EcoRide 3,90,,DC FAST,No,Online,41910,1000,39580,3,,32,7.4,  Battery  ,No,19.7,36050,703.38
500190,2038,10/6/2024,10-25-2024,personal,  East  ,  Singapore  ,SINGAPORE,VoltX Pro,60,356,  AC  ,No,  Dealership  ,41080,5000,37030,6,STANDARD,61,10,none,No,12.3,39230,390.28
500191,2881,5-Dec-23,12-13-2023,  Personal  ,South,  Thailand  ,  Chiang Mai  ,UrbanEV,90,557,  Supercharger  ,No,Dealership,53930,5000,50180,6,  Extended  ,,8.6,  None  ,No,20.9,22940,
500192,2577,29/7/2023,3/8/2023,Corporate,WEST,THAILAND,CHIANG MAI,VoltX Pro,50,305,AC,Yes,DEALERSHIP,31330,0,31580,3,Premium,57,7.3,None,No,19.2,14780,345.87
500193,1891,19-Nov-23,4/12/2023,CORPORATE,South,  Indonesia  ,SURABAYA,VoltX Pro,50,277,AC,No,Dealership,38360,5000,33400,5,Standard,,10,  None  ,No,20.1,20300,444.09
500194,2484,20/2/2024,9/3/2024,personal,west,MALAYSIA,  Johor Bahru  ,UrbanEV,70,385,  AC  ,No,  Dealership  ,,5000,"38,830",4,extended,68,8.3,Charging,No,15.7,"23,020",100
500195,2714,8/8/2023,18-Aug-23,Corporate,West,singapore,singapore,EcoRide 5,90,555,DC FAST,Yes,online,31040,5000,25580,6,Standard,63,7.4,charging,No,15.7,29580,485.82
500196,2598,8/12/2023,08-29-2023,PERSONAL,south,  Singapore  ,SINGAPORE,UrbanEV,60,375,AC,No,Online,"43,470",5000,140900,3,Premium,32,4.9,  Battery  ,No,14.6,"16,980",497.24
500197,1863,4/5/2023,23-May-23,Corporate,West,MALAYSIA,Johor Bahru,VoltX S,50,290,home charger,No,  Dealership  ,36410,2500,34650,4,EXTENDED,42,8.2,NONE,No,18.7,21130,461.19
500198,1742,28/8/2024,09-16-2024,PERSONAL,West,  Indonesia  ,JAKARTA,VoltX Pro,60,299,SUPERCHARGER,Yes,CORPORATE FLEET,48320,0,48890,4,,63,7.3,None,No,15.9,14920,893.08
500199,2264,9/5/2023,24-May-23,  Corporate  ,  South  ,  Malaysia  ,,VoltX Pro,70,388,  AC  ,No,Online,40990,5000,34020,3,standard,38,7.5,Software,No,14.6,33660,486.96
500200,1563,19/1/2022,2/7/2022,Corporate,South,MALAYSIA,  Penang  ,EcoRide 5,90,576,  Supercharger  ,Yes,dealership,42200,1000,39720,5,  Extended  ,42,7.4,None,No,15.9,25800,100
500201,2020,1/2/2023,9/2/2023,  Personal  ,  East  ,Thailand,  Bangkok  ,EcoRide 3,60,342,SUPERCHARGER,Yes,  Corporate Fleet  ,40500,0,39670,7,  Extended  ,45,5.3,NONE,No,,19520,256.1
500202,1095,09-27-2024,16/10/2024,,SOUTH,thailand,,UrbanEV,,469,ac,No,Dealership,49730,1000,48270,5,Standard,47,10,Charging,No,13.2,22450,491.38
500203,2923,30/4/2024,18/5/2024,CORPORATE,  North  ,malaysia,Kuala Lumpur,EcoRide 3,60,373,AC,No,online,44520,2500,42450,4,standard,28,7,  None  ,No,14.1,12550,484.09
500204,2757,1-Apr-24,17/4/2024,CORPORATE,  North  ,MALAYSIA,Penang,VoltX S,75,441,ac,No,DEALERSHIP,51620,1000,50080,5,Extended,34,9,Battery,No,21,25180,337.42
500205,1484,03-31-2023,15/4/2023,PERSONAL,south,Vietnam,  Hanoi  ,UrbanEV,75,492,AC,Yes,  Online  ,53460,5000,48880,5,STANDARD,67,3.85,  None  ,No,14.3,24700,
500206,2430,12-26-2023,3/1/2024,corporate,SOUTH,  Malaysia  ,  Kuala Lumpur  ,VoltX S,100,585,Supercharger,No,dealership,42990,2500,42090,5,Premium,35,3.9,Software,No,21.3,9600,777.14
500207,1230,24/12/2024,29-Dec-24,  Corporate  ,north,  Thailand  ,Chiang Mai,VoltX S,70,396,dc fast,Yes,  Online  ,40120,1000,38540,5,STANDARD,44,7.8,  None  ,No,15.4,16890,
500208,1748,12/12/2023,28-Dec-23,Personal,  West  ,  Thailand  ,chiang mai,VoltX S,70,453,home charger,No,dealership,42070,0,41150,6,  Extended  ,43,8.2,charging,No,12.9,19910,725.04
500209,2678,23-May-22,8-Jun-22,,East,,SINGAPORE,FamilyEV XL,70,421,supercharger,No,Corporate Fleet,63630,1000,61500,5,standard,25,7.2,None,No,21.1,19980,374.36
500210,2194,5/7/2024,07-22-2024,  Personal  ,north,vietnam,Hanoi,UrbanEV,80,445,  AC  ,No,corporate fleet,"40,680",0,"39,650",6,EXTENDED,55,5,,No,22.2,"18,450",640.04
500211,1540,7-Apr-24,17/4/2024,Personal,east,thailand,BANGKOK,UrbanEV,90 kWh,557,supercharger,Yes,  Dealership  ,"43,780",1000,"43,330",5,Premium,26,10,,No,15.3,22890 km,100
500212,2059,28-Aug-23,09-14-2023,  Personal  ,EAST,  Singapore  ,singapore,FamilyEV XL,80 kWh,471,AC,No,online,"46,500",0,"47,260",3,  Extended  ,65,8.4,battery,No,20.3,31760 km,
500213,1524,1/11/2022,11-16-2022,  Fleet  ,west,THAILAND,Chiang Mai,EcoRide 5,100,554,ac,No,online,,5000,44460,7,  Extended  ,29,4.3,charging,No,,25350,389.72
500214,2183,1/6/2024,25/1/2024,FLEET,NORTH,  Thailand  ,  Chiang Mai  ,FamilyEV XL,60,362,dc fast,Yes,dealership,45720,2500,42170,4,  Extended  ,58,6.3,NONE,No,17.5,30250,449.74
500215,2862,18-Oct-22,23/10/2022,Personal,north,thailand,BANGKOK,VoltX Pro,50,297,  AC  ,Yes,dealership,57420,2500,54540,5,Extended,28,6.3,NONE,No,17.9,24550,523.07
500216,2722,4/12/2022,20/4/2022,government,  West  ,INDONESIA,SURABAYA,EcoRide 3,90,,AC,No,  Online  ,46650,1000,45270,7,Standard,51,7,Motor,No,17.1,19770,465.76
500217,2266,16-May-24,05-23-2024,personal,  West  ,Malaysia,JOHOR BAHRU,EcoRide 3,75,418,  Supercharger  ,No,  Online  ,43960,0,45680,4,premium,,10,none,No,17.3,20760,274.49
500218,2109,25/8/2024,13/9/2024,PERSONAL,  East  ,MALAYSIA,PENANG,VoltX S,75,506,HOME CHARGER,Yes,CORPORATE FLEET,"51,690",2500,"49,490",3,extended,27,3.6,software,No,17,"27,620",351.12
500219,2819,08-31-2024,4-Sep-24,PERSONAL,West,MALAYSIA,JOHOR BAHRU,UrbanEV,,603,  AC  ,Yes,Dealership,38790,2500,36400,5,STANDARD,50,10,None,No,15.3,25780,603.65
500220,1577,21/4/2024,8/5/2024,fleet,NORTH,MALAYSIA,  Kuala Lumpur  ,UrbanEV,75,490,AC,No,online,48770,0,49050,4,STANDARD,65,6.9,BATTERY,No,14.9,31330,570.92
500221,1681,08-19-2024,26-Aug-24,CORPORATE,EAST,malaysia,KUALA LUMPUR,VoltX S,100,612,DC Fast,Yes,ONLINE,42400,0,41970,5,Standard,25,6.6,none,No,13.6,22050,818.56
500222,1556,30-Jul-24,7-Aug-24,fleet,north,  Indonesia  ,Surabaya,VoltX Pro,60,390,supercharger,No,Dealership,54000,5000,49400,6,standard,40,7.2,Software,No,11.3,12230,562.48
500223,2597,23-Oct-24,31/10/2024,Corporate,North,THAILAND,CHIANG MAI,EcoRide 3,60,,AC,Yes,dealership,54540,1000,53060,5,  Premium  ,59,7.2,NONE,Yes,16.7,20640,797.6
500224,2976,03-26-2022,15-Apr-22,personal,west,THAILAND,chiang mai,FamilyEV XL,70,394,HOME CHARGER,No,Dealership,43780,0,45210,5,  Extended  ,43,6.9,NONE,No,14.5,11550,210.47
500225,2012,24/11/2022,14-Dec-22,  Personal  ,North,  Thailand  ,CHIANG MAI,EcoRide 5,50,312,Supercharger,No,  Corporate Fleet  ,38910,0,38040,6,  Standard  ,40,10,None,No,12.1,21060,618.14
500226,1645,26/3/2024,4/1/2024,Personal,south,  Indonesia  ,SURABAYA,VoltX Pro,70,393,DC Fast,No,Dealership,31960,5000,27150,6,Standard,57,7.9,  Battery  ,Yes,14.5,13780,651.51
500227,1795,30-Mar-23,18/4/2023,PERSONAL,West,Singapore,Singapore,UrbanEV,60,382,  Home Charger  ,No,CORPORATE FLEET,46580,5000,42250,6,Standard,55,7.7,,No,15.4,21350,596.97
500228,2051,21/9/2023,7/10/2023,Personal,NORTH,  Indonesia  ,surabaya,VoltX S,80,487,  Home Charger  ,Yes,  Dealership  ,30070,1000,28990,8,  Standard  ,,8,None,No,15.4,23030,259.87
500229,2643,27/10/2023,12-Nov-23,  Fleet  ,WEST,  Malaysia  ,  Kuala Lumpur  ,EcoRide 3,70,421,AC,Yes,DEALERSHIP,44400,0,44530,5,STANDARD,68,9.4,BATTERY,No,21.2,21150,563.49
500230,2579,1/12/2022,27/1/2022,  Personal  ,WEST,vietnam,Ho Chi Minh City,VoltX S,90,524,  AC  ,Yes,dealership,41070,1000,39870,3,Premium,44,8,NONE,No,15.2,20070,
500231,2363,10-31-2022,9-Nov-22,Corporate,East,thailand,bangkok,UrbanEV,60,379,SUPERCHARGER,No,ONLINE,48910,1000,47000,5,STANDARD,30,8.5,  Charging  ,No,21.3,19310,615.69
500232,2821,1/9/2024,15/9/2024,Personal,  North  ,Malaysia,shah alam,VoltX S,60,356,Home Charger,No,online,44900,1000,45630,6,STANDARD,59,4.75,  Software  ,No,14.7,29930,482.62
500233,2981,02-22-2024,10-Mar-24,PERSONAL,SOUTH,  Thailand  ,chiang mai,FamilyEV XL,80,419,supercharger,No,  Dealership  ,"41,040",1000,"39,680",4,standard,63,6.4,NONE,No,18.4,23970 km,386.21
500234,2354,12/2/2022,5-Mar-22,fleet,SOUTH,singapore,  Singapore  ,EcoRide 3,80,425,DC Fast,Yes,Online,50940,0,49630,6,  Premium  ,,6.7,NONE,No,14,11360,956.33
500235,2663,8/1/2024,08-14-2024,PERSONAL,South,  Malaysia  ,  Johor Bahru  ,VoltX S,80,439,supercharger,Yes,  Dealership  ,37360,5000,31640,5,,56,8.2,Software,No,22.1,22930,351.33
500236,2529,12/9/2022,26-Dec-22,CORPORATE,South,Thailand,chiang mai,EcoRide 3,50,316,AC,Yes,  Dealership  ,48940,2500,47770,7,Standard,37,6.9,none,No,20.7,32620,555.88
500237,2371,05-13-2023,05-27-2023,Fleet,West,malaysia,SHAH ALAM,VoltX S,90,,Home Charger,Yes,DEALERSHIP,59440,5000,56720,6,,38,7.7,  Charging  ,No,19.2,18770,610.37
500238,2496,30/12/2022,4/1/2023,  Personal  ,NORTH,Malaysia,  Kuala Lumpur  ,VoltX S,60,368,DC Fast,No,online,51760,2500,49630,6,  Premium  ,65,3.15,none,No,22.9,19310,441.34
500239,2254,9-Jun-24,28-Jun-24,,  East  ,  Vietnam  ,hanoi,EcoRide 3,80,490,HOME CHARGER,Yes,Dealership,"42,160",7500,"35,450",7,  Standard  ,32,6.7,none,No,19.6,"26,420",727.83
500240,1189,3/3/2023,8/3/2023,PERSONAL,North,Thailand,BANGKOK,FamilyEV XL,50,329,dc fast,Yes,DEALERSHIP,37870,7500,,7,  Extended  ,,9.7,None,No,18.3,16010,672.64
500241,2248,1/10/2024,22-Oct-24,personal,EAST,  Indonesia  ,surabaya,VoltX S,75,460,home charger,Yes,Online,51540,1000,49580,5,STANDARD,69,,  Other  ,No,12.9,200000,162.66
500242,2408,21/1/2022,01-27-2022,FLEET,  West  ,THAILAND,CHIANG MAI,FamilyEV XL,90,563,  AC  ,No,Corporate Fleet,,1000,35820,7,extended,38,7.3,software,No,10,11050,623.79
500243,2400,11/2/2023,16-Feb-23,Personal,  South  ,  Malaysia  ,JOHOR BAHRU,VoltX Pro,100,,SUPERCHARGER,No,Dealership,45040,5000,41870,3,Standard,35,6.8,  None  ,No,13.1,26760,854.58
500244,2306,11-Sep-23,09-29-2023,  Corporate  ,NORTH,Singapore,Singapore,EcoRide 5,100,582,Home Charger,No,Corporate Fleet,50070,5000,45910,6,PREMIUM,59,6.7,  Other  ,No,11.9,28090,
500245,2981,11/10/2024,25/10/2024,CORPORATE,East,thailand,Bangkok,VoltX Pro,,442,DC Fast,Yes,online,37940,5000,,5,premium,60,3.2,  None  ,No,14.6,17900,224.52
500246,1632,12/2/2022,12/12/2022,Government,East,vietnam,Hanoi,EcoRide 5,75,512,  Supercharger  ,No,Online,"37,550",2500,"35,410",5,  Standard  ,27,,Software,No,20.3,"13,920",439.57
500247,1627,3-Feb-23,22/2/2023,Personal,EAST,MALAYSIA,Johor Bahru,VoltX Pro,60,334,AC,No,dealership,35770,1000,36630,6,Standard,49,6.9,BATTERY,Yes,13.8,28090,493.57
500248,1972,3/3/2024,12-Mar-24,  Personal  ,SOUTH,  Indonesia  ,Jakarta,EcoRide 5,50,306,DC FAST,Yes,dealership,56160,1000,55310,5,  Standard  ,37,7.8,CHARGING,No,15.6,21120,506.29
500249,2768,16/12/2023,29-Dec-23,corporate,  South  ,vietnam,ho chi minh city,VoltX S,50,270,HOME CHARGER,Yes,Online,56890,1000,54970,5,premium,40,9,none,No,17.2,7950,709.44
500250,2282,20/2/2022,12-Mar-22,Personal,,Thailand,  Chiang Mai  ,EcoRide 3,75,,ac,Yes,corporate fleet,56790,5000,52400,4,,52,7.9,NONE,No,17.3,24600,361.2
500251,2382,20-Nov-22,23/11/2022,personal,WEST,VIETNAM,HANOI,EcoRide 3,,568,Supercharger,No,Dealership,57720,7500,49320,7,,69,6.5,BATTERY,No,15.2,24040,606.2
500252,1709,28-Feb-24,4/3/2024,personal,  South  ,  Malaysia  ,kuala lumpur,UrbanEV,70,369,  Supercharger  ,Yes,DEALERSHIP,,0,39840,5,  Standard  ,51,7.2,NONE,No,20.6,31720,654.13
500253,2479,05-21-2022,27/5/2022,personal,WEST,vietnam,  Hanoi  ,EcoRide 5,75,477,  AC  ,No,DEALERSHIP,32310,2500,29340,4,  Extended  ,34,7.1,,No,17.1,27880,520.49
500254,2434,15/4/2023,30/4/2023,Personal,South,Thailand,BANGKOK,UrbanEV,60 kWh,409,AC,Yes,Online,,2500,"54,400",5,  Standard  ,42,7,Software,No,17.5,28270 km,375.19
